pub_date;amnt_base;amnt_trade;id;price;type;user;
19 декабря 2017 г. 0:54:41;0.0027080000;0.1517080000;387080;0.0178500804;sell;sergio21;
19 декабря 2017 г. 0:54:41;0.0027080000;0.1517080000;387079;0.0178500804;buy;Alexles;
19 декабря 2017 г. 0:36:50;0.0026800000;0.1501390000;386690;0.0178501256;sell;sergio21;
19 декабря 2017 г. 0:36:50;0.0026800000;0.1501390000;386689;0.0178501256;buy;Alexles;
19 декабря 2017 г. 0:31:20;0.0026530000;0.1486270000;386542;0.0178500542;sell;sergio21;
19 декабря 2017 г. 0:31:20;0.0026530000;0.1486270000;386541;0.0178500542;buy;Alexles;
19 декабря 2017 г. 0:26:43;0.0032330000;0.2059330000;386442;0.0156992808;buy;sergio21;
19 декабря 2017 г. 0:26:43;0.0032330000;0.2059330000;386441;0.0156992808;sell;elitkvartiri;
19 декабря 2017 г. 0:26:43;0.0002430000;0.0154670000;386440;0.0157108683;buy;Yurchik;
19 декабря 2017 г. 0:26:43;0.0002430000;0.0154670000;386439;0.0157108683;sell;elitkvartiri;
19 декабря 2017 г. 6:50:27;0.0015990000;0.0924270000;388980;0.0173001396;sell;sera27;
19 декабря 2017 г. 6:50:27;0.0015990000;0.0924270000;388979;0.0173001396;buy;ruzo707;
19 декабря 2017 г. 6:48:14;0.0017730000;0.1024850000;388968;0.0173000927;sell;sera27;
19 декабря 2017 г. 6:48:14;0.0017730000;0.1024850000;388967;0.0173000927;buy;ruzo707;
19 декабря 2017 г. 6:45:56;0.0016610000;0.0960110000;388938;0.0173001010;sell;sera27;
19 декабря 2017 г. 6:45:56;0.0016610000;0.0960110000;388937;0.0173001010;buy;ruzo707;
19 декабря 2017 г. 6:43:21;0.0015570000;0.0899990000;388924;0.0173001922;sell;sera27;
19 декабря 2017 г. 6:43:21;0.0015570000;0.0899990000;388923;0.0173001922;buy;ruzo707;
19 декабря 2017 г. 7:40:12;0.0003480000;0.0201150000;389304;0.0173005220;sell;sera27;
19 декабря 2017 г. 7:40:12;0.0003480000;0.0201150000;389303;0.0173005220;buy;sergio21;
19 декабря 2017 г. 9:09:58;0.0092260000;0.4671390000;390592;0.0197500102;sell;dvb70;
19 декабря 2017 г. 9:09:58;0.0092260000;0.4671390000;390591;0.0197500102;buy;hirurgrrr1984;
19 декабря 2017 г. 10:31:59;0.0060000000;0.3116880000;392494;0.0192500193;buy;CryptoJulia;
19 декабря 2017 г. 10:31:59;0.0060000000;0.3116880000;392493;0.0192500193;sell;fouadNaji;
19 декабря 2017 г. 11:22:17;0.0108780000;0.5880070000;393606;0.0184997798;buy;ziumin;
19 декабря 2017 г. 11:22:17;0.0108780000;0.5880070000;393605;0.0184997798;sell;d4umak;
19 декабря 2017 г. 13:28:05;0.0007120000;0.0374940000;396814;0.0189897050;sell;fouadNaji;
19 декабря 2017 г. 13:28:05;0.0007120000;0.0374940000;396813;0.0189897050;buy;Aservice;
19 декабря 2017 г. 13:01:59;0.0010870000;0.0603620000;396118;0.0180080183;buy;kent64;
19 декабря 2017 г. 13:01:59;0.0010870000;0.0603620000;396117;0.0180080183;sell;FerrumSS;
19 декабря 2017 г. 12:44:40;0.0092500000;0.5000000000;395470;0.0185000000;buy;ziumin;
19 декабря 2017 г. 12:44:40;0.0092500000;0.5000000000;395469;0.0185000000;sell;sergio21;
19 декабря 2017 г. 18:01:19;0.0002550000;0.0138740000;402446;0.0183797030;buy;ziumin;
19 декабря 2017 г. 18:01:19;0.0002550000;0.0138740000;402445;0.0183797030;sell;AVKH;
19 декабря 2017 г. 19:48:26;0.0017310000;0.0876970000;403962;0.0197384175;sell;Kemaks;
19 декабря 2017 г. 19:48:26;0.0017310000;0.0876970000;403961;0.0197384175;buy;marvin42;
19 декабря 2017 г. 19:24:11;0.0003050000;0.0154590000;403566;0.0197296073;sell;Yurchik;
19 декабря 2017 г. 19:24:11;0.0003050000;0.0154590000;403565;0.0197296073;buy;AndiPOL;
19 декабря 2017 г. 19:21:43;0.0007220000;0.0370220000;403540;0.0195019178;sell;nekolyshe;
19 декабря 2017 г. 19:21:43;0.0007220000;0.0370220000;403539;0.0195019178;buy;AndiPOL;
19 декабря 2017 г. 20:12:44;0.0292120000;1.4798550000;404332;0.0197397718;sell;Kemaks;
19 декабря 2017 г. 20:12:44;0.0292120000;1.4798550000;404331;0.0197397718;buy;alinacoin;
19 декабря 2017 г. 21:48:52;0.0010010000;0.0501750000;406194;0.0199501744;sell;rio;
19 декабря 2017 г. 21:48:52;0.0010010000;0.0501750000;406193;0.0199501744;buy;aleks78;
19 декабря 2017 г. 22:09:16;0.0018470000;0.0923470000;406598;0.0200006497;sell;ALPH;
19 декабря 2017 г. 22:09:16;0.0018470000;0.0923470000;406597;0.0200006497;buy;aleks78;
20 декабря 2017 г. 3:00:06;0.0013850000;0.0728330000;408034;0.0190161053;buy;Zanglangso;
20 декабря 2017 г. 3:00:06;0.0013850000;0.0728330000;408033;0.0190161053;sell;andreybat;
20 декабря 2017 г. 3:00:06;0.0413850000;2.1769940000;408032;0.0190101580;buy;ziumin;
20 декабря 2017 г. 3:00:06;0.0413850000;2.1769940000;408031;0.0190101580;sell;andreybat;
20 декабря 2017 г. 2:41:46;0.0013530000;0.0676380000;407670;0.0200035483;sell;ALPH;
20 декабря 2017 г. 2:41:46;0.0013530000;0.0676380000;407669;0.0200035483;buy;morihey;
20 декабря 2017 г. 9:29:33;0.0036130000;0.1900570000;411800;0.0190100864;buy;Zanglangso;
20 декабря 2017 г. 9:29:33;0.0036130000;0.1900570000;411799;0.0190100864;sell;Matematic;
20 декабря 2017 г. 11:15:30;0.0055610000;0.2925300000;414466;0.0190100161;sell;Matematic;
20 декабря 2017 г. 11:15:30;0.0055610000;0.2925300000;414465;0.0190100161;buy;ziumin;
20 декабря 2017 г. 11:05:42;0.0097560000;0.5132030000;414210;0.0190100214;sell;Matematic;
20 декабря 2017 г. 11:05:41;0.0097560000;0.5132030000;414209;0.0190100214;buy;ziumin;
20 декабря 2017 г. 12:15:01;0.0018590000;0.1021500000;415906;0.0181987274;buy;Warrius;
20 декабря 2017 г. 12:15:01;0.0018590000;0.1021500000;415905;0.0181987274;sell;slavko88;
20 декабря 2017 г. 15:19:04;0.0008300000;0.0436860000;419754;0.0189992217;sell;nmylikeenemy;
20 декабря 2017 г. 15:19:04;0.0008300000;0.0436860000;419753;0.0189992217;buy;unikron1711;
20 декабря 2017 г. 17:26:50;0.0027540000;0.1376730000;422586;0.0200039223;sell;murena;
20 декабря 2017 г. 17:26:50;0.0027540000;0.1376730000;422585;0.0200039223;buy;rig1;
20 декабря 2017 г. 17:26:50;0.0000900000;0.0047090000;422584;0.0191123381;sell;Matematic;
20 декабря 2017 г. 17:25:25;0.0013540000;0.0712570000;422564;0.0190016419;sell;nmylikeenemy;
20 декабря 2017 г. 17:25:25;0.0013540000;0.0712570000;422563;0.0190016419;buy;rig1;
20 декабря 2017 г. 18:36:41;0.0009870000;0.0542210000;424652;0.0182032792;buy;Warrius;
20 декабря 2017 г. 18:36:41;0.0009870000;0.0542210000;424651;0.0182032792;sell;rig1;
20 декабря 2017 г. 18:36:22;0.0029010000;0.1593110000;424642;0.0182096654;buy;ruzo707;
20 декабря 2017 г. 18:36:22;0.0029010000;0.1593110000;424641;0.0182096654;sell;rig1;
20 декабря 2017 г. 19:24:25;0.0063700000;0.3500020000;425978;0.0181998960;buy;Warrius;
20 декабря 2017 г. 19:24:25;0.0063700000;0.3500020000;425977;0.0181998960;sell;Ryaba22;
20 декабря 2017 г. 22:14:16;0.0002020000;0.0101230000;429966;0.0199545589;sell;tirexx;
20 декабря 2017 г. 22:14:15;0.0002020000;0.0101230000;429965;0.0199545589;buy;sergei0207;
21 декабря 2017 г. 0:21:35;0.0032580000;0.1800000000;433100;0.0181000000;buy;AndiPOL;
21 декабря 2017 г. 0:21:35;0.0032580000;0.1800000000;433099;0.0181000000;sell;Psixopad777;
21 декабря 2017 г. 1:16:32;0.0030980000;0.1551350000;433844;0.0199697038;sell;tirexx;
21 декабря 2017 г. 1:16:32;0.0030980000;0.1551350000;433843;0.0199697038;buy;kornusha;
21 декабря 2017 г. 8:48:20;0.0012790000;0.0639680000;436766;0.0199943722;sell;murena;
21 декабря 2017 г. 8:48:20;0.0012790000;0.0639680000;436765;0.0199943722;buy;SergioBugini;
21 декабря 2017 г. 10:03:52;0.0085290000;0.4264530000;438264;0.0199998593;sell;murena;
21 декабря 2017 г. 10:03:52;0.0085290000;0.4264530000;438263;0.0199998593;buy;shukach;
21 декабря 2017 г. 10:53:02;0.0082350000;0.4521910000;439148;0.0182113311;buy;sera27;
21 декабря 2017 г. 10:53:02;0.0082350000;0.4521910000;439147;0.0182113311;sell;Slick6607;
21 декабря 2017 г. 10:28:08;0.0025460000;0.1272500000;438716;0.0200078585;buy;espespua;
21 декабря 2017 г. 10:28:08;0.0025460000;0.1272500000;438715;0.0200078585;sell;ruzo707;
21 декабря 2017 г. 11:47:56;0.0010980000;0.0602630000;440458;0.0182201351;buy;sera27;
21 декабря 2017 г. 11:47:56;0.0010980000;0.0602630000;440457;0.0182201351;sell;kostik0270;
21 декабря 2017 г. 11:47:56;0.0025450000;0.1397370000;440456;0.0182127854;buy;ruzo707;
21 декабря 2017 г. 11:47:56;0.0025450000;0.1397370000;440455;0.0182127854;sell;kostik0270;
21 декабря 2017 г. 16:12:25;0.0010000000;0.0500000000;446732;0.0200000000;sell;Okondratev2;
21 декабря 2017 г. 16:12:25;0.0010000000;0.0500000000;446731;0.0200000000;buy;Temtom;
21 декабря 2017 г. 15:56:23;0.0026070000;0.1303340000;446258;0.0200024552;sell;Okondratev2;
21 декабря 2017 г. 15:56:23;0.0026070000;0.1303340000;446257;0.0200024552;buy;Naroran;
21 декабря 2017 г. 15:56:23;0.0007930000;0.0396670000;446256;0.0199914286;sell;ruzo707;
21 декабря 2017 г. 15:56:23;0.0007930000;0.0396670000;446255;0.0199914286;buy;Naroran;
21 декабря 2017 г. 15:46:40;0.0042000000;0.2210460000;446006;0.0190005700;buy;agronom93;
21 декабря 2017 г. 15:46:40;0.0042000000;0.2210460000;446005;0.0190005700;sell;yura2986;
21 декабря 2017 г. 15:41:19;0.0190000000;1.0000000000;445816;0.0190000000;buy;agronom93;
21 декабря 2017 г. 15:41:19;0.0190000000;1.0000000000;445815;0.0190000000;sell;yura2986;
21 декабря 2017 г. 19:10:23;0.0019000000;0.0950000000;452096;0.0200000000;sell;Okondratev2;
21 декабря 2017 г. 19:10:23;0.0019000000;0.0950000000;452095;0.0200000000;buy;Yarik7777;
21 декабря 2017 г. 18:55:44;0.0275600000;1.3780100000;451742;0.0199998549;sell;Okondratev2;
21 декабря 2017 г. 18:55:44;0.0275600000;1.3780100000;451741;0.0199998549;buy;evdik2005;
21 декабря 2017 г. 18:18:27;0.0060790000;0.3039640000;450750;0.0199990788;sell;Okondratev2;
21 декабря 2017 г. 18:18:27;0.0060790000;0.3039640000;450749;0.0199990788;buy;garik1985;
21 декабря 2017 г. 23:22:22;0.0200000000;1.0000000000;456716;0.0200000000;sell;Okondratev2;
21 декабря 2017 г. 23:22:22;0.0200000000;1.0000000000;456715;0.0200000000;buy;ChiChiChi;
21 декабря 2017 г. 22:41:53;0.0004870000;0.0243710000;456226;0.0199827664;buy;dima0587;
21 декабря 2017 г. 22:41:53;0.0004870000;0.0243710000;456225;0.0199827664;sell;sera27;
21 декабря 2017 г. 22:26:55;0.0002910000;0.0145650000;456052;0.0199794027;sell;ruzo707;
21 декабря 2017 г. 22:26:55;0.0002910000;0.0145650000;456051;0.0199794027;buy;dima0587;
21 декабря 2017 г. 21:30:40;0.0002650000;0.0145720000;454836;0.0181855614;buy;ruzo707;
21 декабря 2017 г. 21:30:40;0.0002650000;0.0145720000;454835;0.0181855614;sell;dmitry5;
22 декабря 2017 г. 0:24:40;0.0027620000;0.1380810000;457724;0.0200027520;sell;Okondratev2;
22 декабря 2017 г. 0:24:40;0.0027620000;0.1380810000;457723;0.0200027520;buy;Derek;
22 декабря 2017 г. 3:06:23;0.0016840000;0.0841990000;458870;0.0200002375;sell;Okondratev2;
22 декабря 2017 г. 3:06:23;0.0016840000;0.0841990000;458869;0.0200002375;buy;MaxKuzmenko;
22 декабря 2017 г. 9:34:49;0.0028900000;0.1719130000;463236;0.0168108287;buy;droopy1983;
22 декабря 2017 г. 9:34:49;0.0028900000;0.1719130000;463235;0.0168108287;sell;veteraid;
22 декабря 2017 г. 9:31:51;0.0019800000;0.1100000000;463126;0.0180000000;buy;btc1trade;
22 декабря 2017 г. 9:31:51;0.0019800000;0.1100000000;463125;0.0180000000;sell;veteraid;
22 декабря 2017 г. 9:31:50;0.0006250000;0.0346950000;463124;0.0180141231;buy;kent64;
22 декабря 2017 г. 9:31:50;0.0006250000;0.0346950000;463123;0.0180141231;sell;veteraid;
22 декабря 2017 г. 9:17:19;0.0088910000;0.4939160000;462330;0.0180010366;buy;kent64;
22 декабря 2017 г. 9:17:19;0.0088910000;0.4939160000;462329;0.0180010366;sell;andreybat;
22 декабря 2017 г. 9:14:57;0.0027420000;0.1514910000;462270;0.0181000852;buy;AndiPOL;
22 декабря 2017 г. 9:14:57;0.0027420000;0.1514910000;462269;0.0181000852;sell;andreybat;
22 декабря 2017 г. 9:14:34;0.0031190000;0.1713770000;462254;0.0181996417;buy;Warrius;
22 декабря 2017 г. 9:14:34;0.0031190000;0.1713770000;462253;0.0181996417;sell;andreybat;
22 декабря 2017 г. 9:14:02;0.0158820000;0.8726230000;462238;0.0182002996;buy;Warrius;
22 декабря 2017 г. 9:14:02;0.0158820000;0.8726230000;462237;0.0182002996;sell;andreybat;
22 декабря 2017 г. 9:14:02;0.0001820000;0.0100000000;462236;0.0182000000;buy;Yurchik;
22 декабря 2017 г. 9:14:02;0.0001820000;0.0100000000;462235;0.0182000000;sell;andreybat;
22 декабря 2017 г. 9:14:02;0.0001840000;0.0101000000;462234;0.0182178218;buy;sanyok523;
22 декабря 2017 г. 9:14:02;0.0001840000;0.0101000000;462233;0.0182178218;sell;andreybat;
22 декабря 2017 г. 9:14:02;0.0029400000;0.1612770000;462232;0.0182295058;buy;sera27;
22 декабря 2017 г. 9:14:02;0.0029400000;0.1612770000;462231;0.0182295058;sell;andreybat;
22 декабря 2017 г. 9:13:48;0.0050150000;0.2751140000;462220;0.0182288070;buy;sera27;
22 декабря 2017 г. 9:13:48;0.0050150000;0.2751140000;462219;0.0182288070;sell;andreybat;
22 декабря 2017 г. 9:13:48;0.0018470000;0.1013080000;462218;0.0182315316;buy;ruzo707;
