pub_date;amnt_base;amnt_trade;id;price;type;user
20 декабря 2017 г. 19:55:42;0.0001680000;538.9356910000;426670;0.0000003117;buy;juli0
20 декабря 2017 г. 19:55:42;0.0001680000;538.9356910000;426669;0.0000003117;sell;daruda
20 декабря 2017 г. 19:46:57;0.0003650000;1139.7065630000;426492;0.0000003203;buy;Hunter
20 декабря 2017 г. 19:46:57;0.0003650000;1139.7065630000;426491;0.0000003203;sell;yurikleo
20 декабря 2017 г. 19:46:57;0.0007850000;2452.9577550000;426490;0.0000003200;buy;lola
20 декабря 2017 г. 19:46:57;0.0007850000;2452.9577550000;426489;0.0000003200;sell;yurikleo
20 декабря 2017 г. 19:45:03;0.0008150000;2547.0422450000;426450;0.0000003200;buy;lola
20 декабря 2017 г. 19:45:03;0.0008150000;2547.0422450000;426449;0.0000003200;sell;tiran
20 декабря 2017 г. 19:41:55;0.0008270000;2576.0000000000;426388;0.0000003210;buy;ke9nn
20 декабря 2017 г. 19:41:55;0.0008270000;2576.0000000000;426387;0.0000003210;sell;daruda
20 декабря 2017 г. 19:39:20;0.0000320000;100.0000000000;426275;0.0000003200;sell;Oleksey
21 декабря 2017 г. 0:54:18;0.0006230000;1509.0909090000;433656;0.0000004128;sell;vector88
21 декабря 2017 г. 0:54:18;0.0006230000;1509.0909090000;433655;0.0000004128;buy;luxwood
21 декабря 2017 г. 0:51:57;0.0003770000;1036.3096300000;433616;0.0000003638;sell;drfoboss
21 декабря 2017 г. 0:51:57;0.0003770000;1036.3096300000;433615;0.0000003638;buy;Svirchok2209
21 декабря 2017 г. 0:47:08;0.0036400000;10000.0000000000;433554;0.0000003640;buy;edassik
21 декабря 2017 г. 0:47:08;0.0036400000;10000.0000000000;433553;0.0000003640;sell;drfoboss
21 декабря 2017 г. 0:31:04;0.0000010000;2.0948240000;433274;0.0000004774;sell;Ron888
21 декабря 2017 г. 0:31:04;0.0000370000;89.0328570000;433272;0.0000004156;sell;2847294d
21 декабря 2017 г. 0:30:44;0.0000470000;110.9671430000;433268;0.0000004235;sell;2847294d
21 декабря 2017 г. 0:30:44;0.0019110000;4660.6219510000;433266;0.0000004100;sell;elsenw0w
21 декабря 2017 г. 0:30:44;0.0019110000;4660.6219510000;433265;0.0000004100;buy;san004
21 декабря 2017 г. 0:30:02;0.0000970000;236.3780490000;433246;0.0000004104;sell;elsenw0w
21 декабря 2017 г. 0:30:02;0.0038770000;9691.5000000000;433244;0.0000004000;sell;Ivanovi4
21 декабря 2017 г. 0:30:02;0.0038770000;9691.5000000000;433243;0.0000004000;buy;san004
21 декабря 2017 г. 0:29:49;0.0000400000;100.0000000000;433238;0.0000004000;sell;Ivanovi4
21 декабря 2017 г. 0:29:49;0.0015800000;4000.0000000000;433236;0.0000003950;sell;UseBit
21 декабря 2017 г. 0:29:49;0.0015800000;4000.0000000000;433235;0.0000003950;buy;san004
