pub_date;amnt_base;amnt_trade;id;price;type;user
4 января 2018 г. 12:44:58;0.0001510000;0.0017750000;694738;0.0850704230;buy;Kot1376;
4 января 2018 г. 19:31:33;0.0003930000;0.0055140000;703573;0.0712731229;buy;MrPivas;
4 января 2018 г. 19:31:33;0.0003930000;0.0055140000;703572;0.0712731229;sell;AndreS;
4 января 2018 г. 19:30:25;0.0004580000;0.0055170000;703561;0.0830161319;buy;AndreS;
4 января 2018 г. 19:30:25;0.0004580000;0.0055170000;703560;0.0830161319;sell;AndreS;
4 января 2018 г. 19:23:53;0.0039660000;0.0477810000;703429;0.0830037044;sell;MrPivas;
4 января 2018 г. 19:23:53;0.0039660000;0.0477810000;703428;0.0830037044;buy;AndreS;
4 января 2018 г. 20:09:34;0.0009960000;0.0120000000;704451;0.0830000000;sell;AndreS;
4 января 2018 г. 20:09:34;0.0009960000;0.0120000000;704450;0.0830000000;buy;dimon25100;
4 января 2018 г. 21:32:10;0.0021530000;0.0302400000;706801;0.0711970900;buy;MrPivas;
4 января 2018 г. 21:32:10;0.0021530000;0.0302400000;706800;0.0711970900;sell;AndreS;
5 января 2018 г. 10:03:34;0.0000840000;0.0010000000;716065;0.0840000000;sell;Cromwell;
