pub_date;amnt_base;amnt_trade;id;price;type;user
16 декабря 2017 г. 22:41:41;75.0300000000;1.0000000000;337305;75.0300000000;sell;Voron163
16 декабря 2017 г. 22:19:26;4.6020000000;0.0590000000;336710;78.0000000000;sell;muly
16 декабря 2017 г. 22:19:26;4.6020000000;0.0590000000;336709;78.0000000000;buy;OLEH28
16 декабря 2017 г. 22:19:09;1014.0000000000;13.0000000000;336706;78.0000000000;sell;muly
16 декабря 2017 г. 22:19:09;1014.0000000000;13.0000000000;336705;78.0000000000;buy;Delefor
16 декабря 2017 г. 22:16:53;76.3235460000;0.9785070000;336642;78.0000000000;sell;muly
16 декабря 2017 г. 22:16:53;76.3235460000;0.9785070000;336641;78.0000000000;buy;electronhic
16 декабря 2017 г. 21:58:15;0.3426760000;0.0045650000;336054;75.0659364732;buy;bitok1
16 декабря 2017 г. 21:58:15;0.3426760000;0.0045650000;336053;75.0659364732;sell;gordonfreeman
16 декабря 2017 г. 21:55:39;390.0500000000;5.0000000000;335978;78.0100000000;sell;berni13
16 декабря 2017 г. 21:55:39;390.0500000000;5.0000000000;335977;78.0100000000;buy;moroz
16 декабря 2017 г. 21:41:36;125.3537920000;1.6491750000;335568;76.0100001516;buy;bitok1
16 декабря 2017 г. 21:41:36;125.3537920000;1.6491750000;335567;76.0100001516;sell;okuksa
16 декабря 2017 г. 23:18:05;115.5000000000;1.5000000000;338120;77.0000000000;buy;pavel1805
16 декабря 2017 г. 23:18:05;115.5000000000;1.5000000000;338119;77.0000000000;sell;Voron163
16 декабря 2017 г. 23:15:23;169.4000000000;2.2000000000;338068;77.0000000000;sell;aleksandrsidorov
16 декабря 2017 г. 23:15:23;169.4000000000;2.2000000000;338067;77.0000000000;buy;pavel1805
16 декабря 2017 г. 23:01:31;150.0020000000;2.0000000000;337726;75.0010000000;buy;ankka1981
16 декабря 2017 г. 23:01:31;150.0020000000;2.0000000000;337725;75.0010000000;sell;Voron163
16 декабря 2017 г. 22:57:50;61.6000000000;0.8000000000;337652;77.0000000000;sell;aleksandrsidorov
16 декабря 2017 г. 22:57:50;61.6000000000;0.8000000000;337651;77.0000000000;buy;Egormekid
17 декабря 2017 г. 0:19:23;78.0000000000;1.0000000000;339490;78.0000000000;sell;muly
17 декабря 2017 г. 0:19:23;78.0000000000;1.0000000000;339489;78.0000000000;buy;Maks82
17 декабря 2017 г. 0:04:49;323.8200000000;4.2000000000;339176;77.1000000000;buy;Kr241177
17 декабря 2017 г. 0:04:49;323.8200000000;4.2000000000;339175;77.1000000000;sell;Seiger
21 декабря 2017 г. 0:07:46;2412.4233030000;25.3939300000;432694;94.9999981492;buy;eric
21 декабря 2017 г. 0:07:46;2412.4233030000;25.3939300000;432693;94.9999981492;sell;gin7777
21 декабря 2017 г. 0:05:00;212.2370300000;2.2340740000;432626;95.0000000000;buy;eric
21 декабря 2017 г. 0:05:00;212.2370300000;2.2340740000;432625;95.0000000000;sell;udosan
20 декабря 2017 г. 23:50:04;93.0628750000;0.9554710000;432372;97.3999995814;sell;gin7777
20 декабря 2017 г. 23:50:03;93.0628750000;0.9554710000;432371;97.3999995814;buy;mobbi
20 декабря 2017 г. 23:39:55;2387.8156410000;24.5155610000;432226;97.3999999837;sell;gin7777
20 декабря 2017 г. 23:39:55;2387.8156410000;24.5155610000;432225;97.3999999837;buy;Mkozachin
20 декабря 2017 г. 23:34:26;3.2142000000;0.0330000000;432030;97.4000000000;sell;gin7777
20 декабря 2017 г. 23:34:26;3.2142000000;0.0330000000;432029;97.4000000000;buy;buddy17
20 декабря 2017 г. 23:31:45;100.5376890000;1.0322150000;431938;97.3999496229;sell;gin7777
20 декабря 2017 г. 23:31:45;100.5376890000;1.0322150000;431937;97.3999496229;buy;seregin
20 декабря 2017 г. 23:31:26;181.0648930000;1.8589830000;431934;97.3999724581;sell;gin7777
20 декабря 2017 г. 23:31:26;181.0648930000;1.8589830000;431933;97.3999724581;buy;seregin
20 декабря 2017 г. 23:31:26;37.0076160000;0.3854960000;431932;96.0000000000;sell;sbublyk
20 декабря 2017 г. 23:31:26;37.0076160000;0.3854960000;431931;96.0000000000;buy;seregin
20 декабря 2017 г. 23:31:23;68.5395840000;0.7139540000;431930;96.0000000000;buy;anastasia312
20 декабря 2017 г. 23:31:23;68.5395840000;0.7139540000;431929;96.0000000000;sell;sbublyk
20 декабря 2017 г. 23:31:18;218.0725090000;2.2389380000;431924;97.3999766854;sell;gin7777
20 декабря 2017 г. 23:31:18;218.0725090000;2.2389380000;431923;97.3999766854;buy;seregin
20 декабря 2017 г. 23:31:02;890.8230230000;9.1460270000;431918;97.3999992565;sell;gin7777
20 декабря 2017 г. 23:31:02;890.8230230000;9.1460270000;431917;97.3999992565;buy;seregin
20 декабря 2017 г. 23:21:05;891.4604160000;9.2860460000;431650;96.0000000000;sell;sdm
20 декабря 2017 г. 23:21:05;891.4604160000;9.2860460000;431649;96.0000000000;buy;anastasia312
20 декабря 2017 г. 23:19:46;962.2779570000;10.2370000000;431620;93.9999957996;buy;grishynyura
20 декабря 2017 г. 23:19:46;962.2779570000;10.2370000000;431619;93.9999957996;sell;35seriy35
20 декабря 2017 г. 23:19:23;225.2537400000;2.3710920000;431616;95.0000000000;buy;MaksDenisenko
20 декабря 2017 г. 23:19:23;225.2537400000;2.3710920000;431615;95.0000000000;sell;35seriy35
20 декабря 2017 г. 23:18:48;960.0000000000;10.0000000000;431608;96.0000000000;sell;sdm
20 декабря 2017 г. 23:18:48;960.0000000000;10.0000000000;431607;96.0000000000;buy;anastasia312
20 декабря 2017 г. 23:16:57;124.8000000000;1.3000000000;431584;96.0000000000;sell;sdm
20 декабря 2017 г. 23:16:57;124.8000000000;1.3000000000;431583;96.0000000000;buy;StebunovMaxim7877778
20 декабря 2017 г. 23:08:00;259.2000000000;2.7000000000;431362;96.0000000000;sell;sdm
20 декабря 2017 г. 23:08:00;259.2000000000;2.7000000000;431361;96.0000000000;buy;Garri
20 декабря 2017 г. 22:57:10;96.0000000000;1.0000000000;431084;96.0000000000;sell;sdm
20 декабря 2017 г. 22:57:10;96.0000000000;1.0000000000;431083;96.0000000000;buy;kendo
20 декабря 2017 г. 22:56:51;17.9268480000;0.1867380000;431082;96.0000000000;sell;sdm
20 декабря 2017 г. 22:56:51;17.9268480000;0.1867380000;431081;96.0000000000;buy;saboy
20 декабря 2017 г. 22:55:30;180.9094080000;1.8844730000;431040;96.0000000000;sell;sdm
20 декабря 2017 г. 22:55:30;180.9094080000;1.8844730000;431039;96.0000000000;buy;alexvinch
20 декабря 2017 г. 22:54:09;480.0000000000;5.0000000000;431006;96.0000000000;sell;sdm
20 декабря 2017 г. 22:54:09;480.0000000000;5.0000000000;431005;96.0000000000;buy;kendo
20 декабря 2017 г. 22:54:02;71.1144000000;0.7470000000;430970;95.2000000000;buy;kendo
20 декабря 2017 г. 22:54:02;71.1144000000;0.7470000000;430969;95.2000000000;sell;Alexsei
20 декабря 2017 г. 22:50:25;116.6795000000;1.2256250000;430806;95.2000000000;sell;cemer1979
20 декабря 2017 г. 22:50:25;116.6795000000;1.2256250000;430805;95.2000000000;buy;Shpyn
20 декабря 2017 г. 22:48:44;2.7462160000;0.0289080000;430740;94.9984779300;buy;MaksDenisenko
20 декабря 2017 г. 22:48:44;2.7462160000;0.0289080000;430739;94.9984779300;sell;Yegozawr
20 декабря 2017 г. 22:34:36;956.5339000000;10.0476250000;430354;95.2000000000;sell;cemer1979
20 декабря 2017 г. 22:34:36;956.5339000000;10.0476250000;430353;95.2000000000;buy;Vadim94
20 декабря 2017 г. 22:28:36;211.3440000000;2.2200000000;430250;95.2000000000;buy;frank8008
20 декабря 2017 г. 22:28:36;211.3440000000;2.2200000000;430249;95.2000000000;sell;cemer1979
20 декабря 2017 г. 22:22:53;41.2800000000;0.4300000000;430108;96.0000000000;sell;sdm
20 декабря 2017 г. 22:22:53;41.2800000000;0.4300000000;430107;96.0000000000;buy;kendo
20 декабря 2017 г. 22:13:44;104.5000000000;1.1000000000;429948;95.0000000000;buy;alexvinch
20 декабря 2017 г. 22:13:44;104.5000000000;1.1000000000;429947;95.0000000000;sell;SevMine
20 декабря 2017 г. 22:10:39;1141.8860000000;11.8000000000;429862;96.7700000000;sell;gin7777
20 декабря 2017 г. 22:10:39;1141.8860000000;11.8000000000;429861;96.7700000000;buy;vovus
20 декабря 2017 г. 22:06:22;0.4021760000;0.0041560000;429760;96.7699711261;sell;gin7777
20 декабря 2017 г. 22:06:22;0.4021760000;0.0041560000;429759;96.7699711261;buy;Aurion
20 декабря 2017 г. 21:29:33;200.3153680000;2.0651070000;428888;96.9999946734;sell;sdm
20 декабря 2017 г. 21:29:33;200.3153680000;2.0651070000;428887;96.9999946734;buy;Maks82
20 декабря 2017 г. 21:29:33;221.6346320000;2.2856000000;428886;96.9700000000;sell;natashich
20 декабря 2017 г. 21:29:33;221.6346320000;2.2856000000;428885;96.9700000000;buy;Maks82
20 декабря 2017 г. 21:20:34;485.0000000000;5.0000000000;428678;97.0000000000;sell;sdm
20 декабря 2017 г. 21:20:34;485.0000000000;5.0000000000;428677;97.0000000000;buy;Outnumbered34
20 декабря 2017 г. 21:19:08;209.1972870000;2.2868090000;428632;91.4799998601;buy;natashich
20 декабря 2017 г. 21:19:08;209.1972870000;2.2868090000;428631;91.4799998601;sell;cpp1PP
20 декабря 2017 г. 21:15:01;267.0307180000;2.7528940000;428444;97.0000000000;buy;l575l
20 декабря 2017 г. 21:15:01;267.0307180000;2.7528940000;428443;97.0000000000;sell;natashich
20 декабря 2017 г. 21:14:22;130.9117820000;1.3496060000;428426;97.0000000000;buy;l575l
20 декабря 2017 г. 21:14:22;130.9117820000;1.3496060000;428425;97.0000000000;sell;Theurvaeth
20 декабря 2017 г. 21:12:02;581.7575000000;5.9975000000;428390;97.0000000000;sell;pjv1972
20 декабря 2017 г. 21:12:02;581.7575000000;5.9975000000;428389;97.0000000000;buy;l575l
20 декабря 2017 г. 20:51:30;22.9957900000;0.2370700000;427838;97.0000000000;buy;UrsulDima
20 декабря 2017 г. 20:51:30;22.9957900000;0.2370700000;427837;97.0000000000;sell;natashich
20 декабря 2017 г. 20:47:04;71.0979720000;0.7296590000;427760;97.4399986843;sell;natashich
20 декабря 2017 г. 20:47:04;71.0979720000;0.7296590000;427759;97.4399986843;buy;vasli77
20 декабря 2017 г. 20:47:04;123.7820290000;1.2704710000;427758;97.4300310672;sell;spacestar15
20 декабря 2017 г. 20:47:04;123.7820290000;1.2704710000;427757;97.4300310672;buy;vasli77
20 декабря 2017 г. 20:42:04;1571.9141660000;18.3849610000;427648;85.5000000272;buy;kvadro
20 декабря 2017 г. 20:42:04;1571.9141660000;18.3849610000;427647;85.5000000272;sell;Dimon2017
20 декабря 2017 г. 20:41:48;516.0472140000;6.0005490000;427640;86.0000000000;buy;pjv1972
20 декабря 2017 г. 20:41:48;516.0472140000;6.0005490000;427639;86.0000000000;sell;Dimon2017
20 декабря 2017 г. 20:33:25;1054.9400280000;10.8421380000;427494;97.3000000553;sell;gin7777
20 декабря 2017 г. 20:33:25;1054.9400280000;10.8421380000;427493;97.3000000553;buy;rig1
20 декабря 2017 г. 20:33:19;1879.0600000000;19.9900000000;427482;94.0000000000;sell;eric
20 декабря 2017 г. 20:33:19;1879.0600000000;19.9900000000;427481;94.0000000000;buy;rig1
20 декабря 2017 г. 20:25:52;141.5726340000;1.6651690000;427348;85.0199793534;buy;natashich
20 декабря 2017 г. 20:25:52;141.5726340000;1.6651690000;427347;85.0199793534;sell;mike20171207
20 декабря 2017 г. 20:25:38;64.7999630000;0.7200000000;427332;89.9999486111;buy;Kataki1000
