pub_date;amnt_base;amnt_trade;id;price;type;user;
16 декабря 2017 г. 19:07:57;3441.0740000000;0.0066430000;331121;518000.0000000000;buy;AtlantZ;
16 декабря 2017 г. 19:07:52;990.6470000000;0.0019180000;331112;516500.0000000000;buy;SergyNina;
16 декабря 2017 г. 19:07:52;990.6470000000;0.0019180000;331111;516500.0000000000;sell;princeUA;
16 декабря 2017 г. 19:07:44;3299.6600000000;0.0063700000;331106;518000.0000000000;sell;Kosukha93;
16 декабря 2017 г. 19:07:44;3299.6600000000;0.0063700000;331105;518000.0000000000;buy;gin7777;
16 декабря 2017 г. 19:07:30;11570.6330000000;0.0224020000;331092;516500.0000000000;sell;marchela;
16 декабря 2017 г. 19:07:30;11570.6330000000;0.0224020000;331091;516500.0000000000;buy;AtlantZ;
16 декабря 2017 г. 19:07:21;2581.4670000000;0.0049980000;331078;516500.0000000000;sell;marchela;
16 декабря 2017 г. 19:07:21;2581.4670000000;0.0049980000;331077;516500.0000000000;buy;igordo;
16 декабря 2017 г. 19:07:08;3458.6570280000;0.0066960000;331062;516525.8405017921;buy;SergyNina;
16 декабря 2017 г. 19:07:08;3458.6570280000;0.0066960000;331061;516525.8405017921;sell;ron1822;
16 декабря 2017 г. 19:07:08;156.6337900000;0.0003030000;331060;516943.2013201320;buy;VIKA1962;
16 декабря 2017 г. 19:07:08;156.6337900000;0.0003030000;331059;516943.2013201320;sell;ron1822;
16 декабря 2017 г. 19:06:17;18207.0678730000;0.0351490000;331026;517996.7530512959;sell;ism021;
16 декабря 2017 г. 19:06:17;18207.0678730000;0.0351490000;331025;517996.7530512959;buy;gin7777;
16 декабря 2017 г. 19:05:35;8318.2033180000;0.0161050000;331000;516498.1880161440;buy;VIKA1962;
16 декабря 2017 г. 19:05:35;8318.2033180000;0.0161050000;330999;516498.1880161440;sell;stan;
16 декабря 2017 г. 19:05:22;1865.4928920000;0.0036120000;330996;516470.9003322259;sell;igordo;
16 декабря 2017 г. 19:05:22;1865.4928920000;0.0036120000;330995;516470.9003322259;buy;VIKA1962;
16 декабря 2017 г. 19:05:14;717.0071080000;0.0013880000;330978;516575.7262247839;buy;alllatitude;
16 декабря 2017 г. 19:05:14;717.0071080000;0.0013880000;330977;516575.7262247839;sell;igordo;
16 декабря 2017 г. 19:04:31;163.1088920000;0.0003160000;330952;516167.3797468354;sell;alex075;
16 декабря 2017 г. 19:04:31;163.1088920000;0.0003160000;330951;516167.3797468354;buy;alllatitude;
16 декабря 2017 г. 19:04:20;3917.2411080000;0.0075840000;330948;516513.8591772152;buy;Trader2606;
16 декабря 2017 г. 19:04:20;3917.2411080000;0.0075840000;330947;516513.8591772152;sell;alex075;
16 декабря 2017 г. 19:04:13;1245.1751010000;0.0024110000;330944;516455.8693488179;sell;abityrient;
16 декабря 2017 г. 19:04:13;1245.1751010000;0.0024110000;330943;516455.8693488179;buy;Trader2606;
16 декабря 2017 г. 19:04:04;7949.4515000000;0.0153910000;330932;516500.0000000000;buy;Pasikn;
16 декабря 2017 г. 19:04:04;7949.4515000000;0.0153910000;330931;516500.0000000000;sell;ism021;
16 декабря 2017 г. 19:04:04;12623.2600000000;0.0244400000;330930;516500.0000000000;buy;Serhii1968;
16 декабря 2017 г. 19:04:04;12623.2600000000;0.0244400000;330929;516500.0000000000;sell;ism021;
16 декабря 2017 г. 19:04:04;422.4957090000;0.0008180000;330928;516498.4217603912;buy;b1zon;
16 декабря 2017 г. 19:04:04;422.4957090000;0.0008180000;330927;516498.4217603912;sell;ism021;
16 декабря 2017 г. 19:02:28;995.2967910000;0.0019270000;330858;516500.6699532953;sell;Trader2606;
16 декабря 2017 г. 19:02:28;995.2967910000;0.0019270000;330857;516500.6699532953;buy;b1zon;
16 декабря 2017 г. 19:02:12;1407.4625000000;0.0027250000;330840;516500.0000000000;sell;Trader2606;
16 декабря 2017 г. 19:02:12;1407.4625000000;0.0027250000;330839;516500.0000000000;buy;fufufufufu;
16 декабря 2017 г. 19:02:10;2344.3935000000;0.0045390000;330838;516500.0000000000;sell;Trader2606;
16 декабря 2017 г. 19:02:10;2344.3935000000;0.0045390000;330837;516500.0000000000;buy;guevara4rever;
16 декабря 2017 г. 19:02:08;412.6835000000;0.0007990000;330836;516500.0000000000;buy;gin7777;
16 декабря 2017 г. 19:02:08;412.6835000000;0.0007990000;330835;516500.0000000000;sell;Trader2606;
16 декабря 2017 г. 19:01:52;516.5000000000;0.0010000000;330832;516500.0000000000;buy;gin7777;
